country,cluster_final,income_level_mode
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Pakistan,1,L
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Philippines,0,LM
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
Sierra Leone,0,L
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
South Africa,1,UM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sri Lanka,0,LM
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Sweden,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Switzerland,2,H
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Thailand,0,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Tunisia,1,LM
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Uganda,0,L
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
Ukraine,2,LM
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
United States of America,1,H
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
Zimbabwe,0,L
